datetime,open,high,low,close,volume
2025-01-14 07:00:00+09:00,181.9924,183.7446,181.3116,182.7387,159.26
2025-01-14 08:00:00+09:00,182.7387,183.571,182.7387,183.1695,21.15
2025-01-14 09:00:00+09:00,183.1695,183.3837,181.7911,182.2989,33.55
2025-01-14 10:00:00+09:00,182.2989,183.8929,182.2989,182.9886,27.69
2025-01-14 11:00:00+09:00,182.9886,184.388,182.1506,183.3148,257.19
2025-01-14 12:00:00+09:00,183.3148,184.364,183.3148,184.364,69.41
2025-01-14 13:00:00+09:00,184.364,185.6306,184.364,185.6306,75.42
2025-01-14 14:00:00+09:00,185.6306,186.5035,184.7486,185.5711,41.57
2025-01-14 15:00:00+09:00,185.5711,186.7656,185.5711,186.0034,16.58
2025-01-14 16:00:00+09:00,186.0034,186.1302,185.5566,185.6284,30.56
2025-01-14 17:00:00+09:00,185.6284,187.4246,185.6284,187.4246,11.22
2025-01-14 18:00:00+09:00,187.4246,190.2012,187.0308,189.6437,14.75
2025-01-14 19:00:00+09:00,189.6437,189.7284,187.6778,187.7251,86.12
2025-01-14 20:00:00+09:00,187.7251,188.396,186.7181,186.9885,13.9
2025-01-14 21:00:00+09:00,186.9885,187.0818,185.133,186.0253,57.31
2025-01-14 22:00:00+09:00,186.0253,188.5485,185.5413,187.7812,53.62
2025-01-14 23:00:00+09:00,187.7812,189.6967,186.6018,186.6018,121.16
2025-01-15 00:00:00+09:00,186.6018,188.3401,186.6018,187.0,110.95
2025-01-15 01:00:00+09:00,187.0,187.0412,185.3125,186.3547,19.52
2025-01-15 02:00:00+09:00,186.3547,187.6174,185.8804,186.705,7.35
2025-01-15 03:00:00+09:00,186.705,187.2616,186.1886,186.9228,10.23
2025-01-15 04:00:00+09:00,186.9228,187.6828,186.6672,186.8016,19.18
2025-01-15 05:00:00+09:00,186.8016,187.1194,186.2149,186.9722,18.49
2025-01-15 06:00:00+09:00,186.9722,187.9672,186.6443,186.9727,29.02
2025-01-15 07:00:00+09:00,186.9727,188.6557,186.9727,188.6557,6.04
2025-01-15 08:00:00+09:00,188.6557,188.659,187.6014,187.7999,41.43
2025-01-15 09:00:00+09:00,187.7999,188.2167,187.3486,187.7948,35.5
2025-01-15 10:00:00+09:00,187.7948,188.463,187.5995,188.3768,23.88
2025-01-15 11:00:00+09:00,188.3768,188.4185,187.5358,187.8809,78.41
2025-01-15 12:00:00+09:00,187.8809,189.4976,187.7696,189.4976,8.77
2025-01-15 13:00:00+09:00,189.4976,190.0,188.5802,189.7355,12.57
2025-01-15 14:00:00+09:00,189.7355,189.7615,188.5594,189.4179,8.31
